file_name,best_fitness,time
problem_g_10.npy,1497.6636482252907,0.15563654899597168
problem_g_100.npy,4464.307330960409,0.7108049392700195
problem_g_1000.npy,14132.616239964456,7.796853303909302
problem_g_20.npy,1756.763635943867,0.21651935577392578
problem_g_200.npy,6214.473685893698,1.3841383457183838
problem_g_50.npy,2950.8853361858246,0.4094047546386719
problem_g_500.npy,9676.99436231352,3.6177730560302734
problem_r1_10.npy,184.27344079993898,0.1563858985900879
problem_r1_100.npy,820.0110733394798,0.7432048320770264
problem_r1_1000.npy,2534.6655118043204,8.225182294845581
problem_r1_20.npy,357.5462016957481,0.24462509155273438
problem_r1_200.npy,1128.0672608164166,1.4475622177124023
problem_r1_50.npy,607.105720314013,0.4175705909729004
problem_r1_500.npy,1763.5886118836381,3.736602544784546
problem_r2_10.npy,-411.70171555249846,0.1676797866821289
problem_r2_100.npy,-4613.844933012299,0.7559032440185547
problem_r2_1000.npy,-49420.359551025635,7.958420515060425
problem_r2_20.npy,-796.8630459318109,0.23382329940795898
problem_r2_200.npy,-9583.627004218057,1.4133877754211426
problem_r2_50.npy,-2219.373120110689,0.41097545623779297
problem_r2_500.npy,-24510.531020990587,3.9216415882110596
test_problem.npy,3008.45,0.23606109619140625
